what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1319016009546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1319016009781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1319016011343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016016796
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016018796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016049828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016052765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016053640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016095265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016116484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016124703
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016132984
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016153593
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016172234
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016231593
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016279171
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016283296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016287734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016291531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016298390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319016305812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1319016312500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016328406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319016332375
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1319016340671
