what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004271406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004272343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004273062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004273234
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004274750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004276703
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004278187
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.smartEnter",1319004285937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004301671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004310421
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004344578
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004346453
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004347500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004348968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004365031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004385171
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319004418437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004420187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004420343
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004434062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004455515
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1319004459265
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004470843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004487781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004502187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004505734
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004525593
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1319004527750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1319004562546
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordNext",1319004594406
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319004619156
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004620140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004621390
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004629328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004634343
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004635328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004636859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004636953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004637937
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004639343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1319004642593
